facing,price_per_sqft,BHK,Location,area_type,area_sqft,transaction_type,ready_to_move,furnishing_level,price_rs
60,18889.0,4.0,Ghod Dod Road Surat,2,400.0,0,1,0,68000000.0
54,8494.0,4.0,Piplod Surat,1,2085.0,1,0,0,32200000.000000004
54,7500.0,6.0,Vesu Surat,1,4070.0,1,1,0,55500000.0
54,5871.0,4.0,Vesu Surat,2,3100.0,1,0,0,18200000.0
60,22222.0,4.0,Pal Surat,2,150.0,0,1,0,30000000.0
54,11559.0,4.0,Jahangirabad Surat,2,149.0,2,1,0,15500000.0
98,6111.0,4.0,the ultima Surat,1,1870.0,1,1,0,20700000.0
54,6500.0,3.0,Piplod Surat,2,2500.0,1,1,0,16200000.000000002
156,5644.0,5.0,Pal Surat,1,3750.0,2,1,0,25099999.999999996
173,5000.0,4.0,Dumas Road Surat,1,1966.0,1,0,0,21800000.0
54,4868.0,4.0,Pal Road Surat,2,3800.0,2,0,0,18500000.0
54,6300.0,5.0,New citylight Surat,2,6300.0,1,0,0,39600000.0
156,6711.0,3.0,VIP Road Surat,2,2250.0,1,1,0,15100000.0
54,7000.0,5.0,Pal Surat,2,5700.0,1,0,0,39900000.0
156,8242.0,4.0,Vesu Canal Road Surat,2,5460.0,2,1,0,45000000.0
156,5752.0,4.0,Vesu Surat,2,3373.0,1,1,0,19400000.0
83,4848.0,4.0,Pal Surat,1,1830.0,0,1,0,22100000.0
155,6000.0,4.0,Vesu Surat,1,1925.0,1,1,0,21000000.0
156,5454.0,4.0,Vesu Surat,2,2913.0,1,0,0,15800000.0
54,7800.0,5.0,Vesu Canal Road Surat,2,6404.0,1,0,0,49900000.0
83,21505.0,5.0,Pal Surat,2,155.0,0,1,0,30000000.0
54,8599.0,4.0,Piplod Surat,1,2085.0,1,0,0,32599999.999999996
54,7500.0,4.0,VIP Road Surat,1,2000.0,1,1,0,30000000.0
54,9118.0,4.0,Jahangirabad Surat,2,184.0,2,1,1,15100000.0
83,18519.0,5.0,Anand Mahal Road Surat,1,3000.0,0,1,0,25000000.0
54,5334.0,4.0,Vesu Surat,2,2831.0,1,0,0,15100000.0
156,5687.0,4.0,Pal Surat,1,2500.0,2,1,0,21700000.0
54,6111.0,3.0,Vesu Surat,2,2500.0,1,0,0,15200000.0
54,6000.0,4.0,Vesu Surat,2,3800.0,1,0,0,22799999.999999996
54,6178.0,5.0,Pal Surat,2,4370.0,1,0,0,27000000.0
156,8000.0,5.0,New citylight Surat,2,9000.0,1,0,0,72000000.0
156,6421.0,4.0,Vesu Surat,2,3551.0,1,0,0,22799999.999999996
156,6300.0,4.0,Vesu Surat,2,4000.0,2,1,0,25200000.0
156,6000.0,4.0,Vesu Surat,2,3500.0,1,0,0,21000000.0
83,5900.0,3.0,Vesu Surat,1,1455.0,0,0,0,15600000.0
156,5151.0,4.0,Vesu Surat,2,3818.0,1,0,0,19600000.0
54,8000.0,4.0,Rundh Surat,2,4158.0,2,0,0,33200000.0
155,15556.0,2.0,Citylight Area Surat,2,542.0,2,1,0,75800000.0
54,7463.0,3.0,Vesu Surat,1,1289.0,2,1,0,17500000.0
54,4649.0,4.0,Pal Surat,1,1800.0,2,1,0,17200000.0
54,6031.0,4.0,Vesu Surat,2,3200.0,1,0,0,19300000.0
54,6318.0,4.0,Pal Surat,1,2064.0,1,0,0,23700000.0
54,6600.0,3.0,Bharthana Surat,2,2570.0,1,0,0,16900000.0
54,6000.0,4.0,Vesu Surat,2,4200.0,1,0,0,25200000.0
54,6101.0,4.0,Pal Surat,2,3770.0,1,0,0,23000000.0
156,7500.0,4.0,Vesu Surat,2,3850.0,1,1,0,28800000.0
156,9882.0,5.0,Vesu Surat,1,3065.0,1,0,0,55000000.0
156,4884.0,4.0,Vesu Surat,2,3153.0,1,1,0,15400000.0
83,5900.0,4.0,Vesu Surat,1,2020.0,0,0,0,21600000.0
156,6300.0,3.0,Vesu Surat,2,2742.0,1,0,0,17200000.0
54,6402.0,4.0,Vesu Surat,2,3551.0,1,0,0,22700000.0
54,6552.0,5.0,VIP Road Surat,1,2942.0,1,1,0,35000000.0
56,58600.0,2.0,Adajan Surat,2,1500.0,0,1,0,87899999.99999999
54,5938.0,4.0,Vesu Surat,2,3200.0,1,0,0,19000000.0
54,4763.0,4.0,Pal Surat,1,1778.0,1,0,0,15400000.0
54,8191.0,4.0,Citylight Area Surat,2,5500.0,1,0,0,45000000.0
156,6300.0,4.0,Vesu Surat,2,3800.0,1,0,0,23900000.0
156,4500.0,3.0,Dumas Road Surat,2,3450.0,1,0,0,15500000.0
54,6000.0,3.0,Vesu Surat,2,2700.0,1,1,0,16200000.000000002
54,4988.0,5.0,Pal Surat,2,4000.0,1,0,0,19900000.0
97,10909.0,4.0,Vesu Surat,1,3000.0,2,1,0,43099999.99999999
54,9800.0,6.0,Piplod Surat,2,10.0,1,0,0,100900000.0
54,6050.0,3.0,Vesu Canal Road Surat,2,2741.0,1,0,0,16500000.0
60,6491.0,4.0,Vesu Surat,1,2200.0,0,1,0,25900000.0
62,6570.0,3.0,Euphoria Surat,2,2565.0,1,0,0,16800000.0
59,27513.0,4.0,Adajan Surat,2,105.0,0,1,0,26000000.0
54,19097.0,5.0,New citylight Surat,2,160.0,2,1,0,27500000.0
54,17901.0,4.0,Adajan Surat,2,162.0,2,1,1,26100000.0
54,5550.0,4.0,Adajan Surat,1,1688.0,1,0,0,17000000.0
54,7600.0,4.0,Avadh Elrica Surat,2,4400.0,1,0,0,33400000.0
156,6300.0,5.0,Vesu Surat,2,5000.0,1,0,0,31500000.0
156,4500.0,4.0,Dumas Road Surat,2,4000.0,1,0,0,18000000.0
54,6000.0,4.0,Vesu Surat,2,4500.0,1,1,0,27000000.0
156,6500.0,4.0,Vesu Surat,2,3636.0,1,1,0,23600000.0
54,9795.0,6.0,Piplod Surat,2,8300.0,1,0,0,81300000.00000001
54,6500.0,5.0,Pal Surat,2,5700.0,1,0,0,37000000.0
59,5491.0,4.0,Vesu Surat,1,1830.0,0,1,0,17300000.0
156,5850.0,4.0,Vesu Surat,2,3200.0,1,0,0,18700000.0
155,40358.0,3.0,Citylight Area Surat,2,180.0,2,1,0,65300000.0
112,5833.0,5.0,Piplod Surat,1,2700.0,0,0,0,17500000.0
54,6100.0,4.0,Adajan Surat,1,2238.0,1,0,0,24800000.0
54,6251.0,3.0,VIP Road Surat,1,1371.0,1,0,0,15500000.0
54,7600.0,5.0,VIP Road Surat,2,4200.0,1,0,0,31900000.0
156,4500.0,4.0,Dumas Road Surat,2,4200.0,1,0,0,18900000.0
54,6875.0,4.0,Vesu Surat,1,3275.0,2,1,0,27500000.0
54,8311.0,4.0,Piplod Surat,2,4500.0,1,0,0,37400000.0
173,6425.0,5.0,Pal Surat,1,2646.0,1,1,0,17000000.0
83,5600.0,4.0,Vesu Surat,1,1870.0,0,0,0,19000000.0
54,7500.0,5.0,Vesu Surat,1,3250.0,1,0,0,44200000.0
54,12259.0,5.0,Adajan Surat,2,2700.0,1,1,1,33100000.0
97,6390.0,4.0,Piplod Surat,1,1680.0,1,0,0,18800000.0
54,7600.0,4.0,VIP Road Surat,2,4000.0,1,0,0,30400000.0
156,6000.0,5.0,Vesu Surat,2,5000.0,1,0,0,30000000.0
54,26455.0,6.0,Piplod Surat,2,168.0,1,1,0,40000000.0
156,5613.0,4.0,Dumas Road Surat,2,3581.0,1,0,0,20099999.999999996
156,5991.0,4.0,Vesu Surat,2,3075.0,1,0,0,18400000.0
54,5652.0,4.0,Pal Surat,2,3261.0,1,0,0,18400000.0
59,5491.0,4.0,Vesu Surat,1,1985.0,0,1,0,18700000.0
156,6600.0,5.0,Vesu Surat,1,3000.0,1,1,0,36300000.0
54,9000.0,4.0,Adajan Surat,2,2000.0,2,1,1,18000000.0
54,5751.0,4.0,Abhva Surat,2,3400.0,1,0,0,19500000.0
156,6000.0,3.0,Vesu Surat,2,2500.0,1,0,0,15000000.0
156,6500.0,5.0,Vesu Surat,2,4351.0,1,1,0,28200000.0
156,6480.0,3.0,VIP Road Surat,2,2500.0,1,0,0,16200000.000000002
83,6060.0,4.0,Pal Surat,1,2360.0,0,1,0,25200000.0
54,5700.0,4.0,Magdalla Surat,2,3400.0,1,0,0,19300000.0
54,5714.0,4.0,Vesu Surat,2,3500.0,1,0,0,20000000.0
54,6000.0,4.0,Pal Surat,1,2000.0,1,0,0,21000000.0
98,8265.0,3.0,Pal Surat,1,2585.0,2,1,0,28100000.0
83,7500.0,4.0,Vesu Surat,1,1900.0,0,1,0,25800000.0
54,7291.0,5.0,Piplod Surat,2,5500.0,1,0,0,40100000.0
156,4500.0,4.0,Dumas Road Surat,2,3500.0,1,0,0,15700000.0
54,6136.0,5.0,Pal Surat,1,3200.0,1,0,0,27000000.0
54,8801.0,4.0,Vesu Surat,2,4545.0,2,1,0,40000000.0
83,6402.0,4.0,Vesu Surat,1,1960.0,0,0,0,22700000.0
54,6351.0,3.0,Althan Surat,1,1402.0,1,0,0,16100000.000000002
156,4500.0,4.0,Dumas Road Surat,2,3600.0,1,0,0,16200000.000000002
54,6900.0,5.0,Vesu Surat,2,5700.0,1,1,0,39300000.0
83,6400.0,4.0,Vesu Surat,1,3111.0,0,0,0,26800000.0
54,15000.0,3.0,Piplod Surat,1,1200.0,2,1,1,28500000.0
156,4500.0,4.0,Dumas Road Surat,2,3700.0,1,0,0,16600000.0
54,6816.0,5.0,Vesu Surat,2,5135.0,1,0,0,35000000.0
83,6060.0,4.0,Pal Surat,1,1720.0,0,1,0,17300000.0
60,3420.0,5.0,Piplod Surat,1,2500.0,0,0,0,17100000.0
173,7391.0,4.0,Piplod Surat,1,2800.0,2,1,0,34000000.0
156,4500.0,4.0,Dumas Road Surat,2,3800.0,1,0,0,17100000.0
54,7349.0,4.0,Vesu Canal Road Surat,2,3810.0,1,0,0,28000000.0
59,5700.0,6.0,Vesu Surat,1,5310.0,0,0,0,55000000.0
54,5500.0,4.0,Vesu Surat,2,3500.0,1,0,0,19200000.0
54,6000.0,4.0,Pal Surat,2,4000.0,1,0,0,24000000.0
156,4500.0,4.0,Dumas Road Surat,2,3900.0,1,0,0,17500000.0
83,4700.0,4.0,Pal Surat,1,2517.0,0,0,0,21100000.0
54,6000.0,4.0,Vesu Surat,2,5000.0,1,0,0,30000000.0
83,6060.0,5.0,Pal Surat,1,3070.0,0,1,0,32599999.999999996
112,8000.0,5.0,Piplod Surat,1,8000.0,0,1,0,80000000.0
54,5700.0,4.0,Vesu Surat,2,3000.0,1,0,0,17100000.0
54,31481.0,6.0,New citylight Surat,2,150.0,1,1,0,42500000.0
83,6060.0,4.0,Pal Surat,1,2060.0,0,1,0,22599999.999999996
54,5200.0,5.0,Dumas Road Surat,2,6800.0,1,0,0,35300000.0
54,5000.0,4.0,Dumas Road Surat,2,3600.0,1,0,0,18000000.0
54,5600.0,4.0,Vesu Surat,1,1650.0,1,0,0,18400000.0
60,66000.0,4.0,Piplod Surat,1,2300.0,0,0,0,165000000.0
156,4489.0,4.0,Dumas Road Surat,2,4500.0,1,0,0,20200000.0
54,6000.0,4.0,Vesu Surat,2,3600.0,1,0,0,21600000.0
54,6000.0,4.0,Vesu Surat,2,3700.0,1,0,0,22200000.000000004
54,6000.0,4.0,Vesu Surat,2,4600.0,1,0,0,27599999.999999996
54,6000.0,4.0,Vesu Surat,2,3550.0,1,0,0,21300000.0
54,6000.0,4.0,Vesu Surat,2,3650.0,1,0,0,21900000.0
